From comparison matrix to Variability Model: The Wikipedia case study,N. Sannier; M. Acher; B. Baudry,2013
SBFR: A search based approach for reproducing failures of programs with grammar based input,F. M. Kifetew; W. Jin; R. Tiella; A. Orso; P. Tonella,2013
Quantification of Software Changes through Probabilistic Symbolic Execution (N),A. Filieri; C. S. Pasareanu; G. Yang,2015
How Verified is My Code? Falsification-Driven Verification (T),A. Groce; I. Ahmed; C. Jensen; P. E. McKenney,2015
Characteristic studies of loop problems for structural test generation via symbolic execution,X. Xiao; S. Li; T. Xie; N. Tillmann,2013
Test suite parallelization in open-source projects: A study on its usage and impact,J. Candido; L. Melo; M. d'Amorim,2017
The impact of continuous integration on other software development practices: A large-scale empirical study,Y. Zhao; A. Serebrenik; Y. Zhou; V. Filkov; B. Vasilescu,2017
SentiCR: A customized sentiment analysis tool for code review interactions,T. Ahmed; A. Bosu; A. Iqbal; S. Rahimi,2017
Performance Prediction of Configurable Software Systems by Fourier Learning (T),Y. Zhang; J. Guo; E. Blais; K. Czarnecki,2015
Gremlin-ATL: A scalable model transformation framework,G. Daniel; F. Jouault; G. Suny¨¦; J. Cabot,2017
A comprehensive study of real-world numerical bug characteristics,A. Di Franco; H. Guo; C. Rubio-Gonz¨¢lez,2017
Environment rematching: Toward dependability improvement for self-adaptive applications,C. Xu; Wenhua Yang; X. Ma; C. Cao; J. L¨¹,2013
Randomizing regression tests using game theory,N. Kukreja; W. G. J. Halfond; M. Tambe,2013
"""What Parts of Your Apps are Loved by Users?"" (T)",X. Gu; S. Kim,2015
Detecting bad smells in source code using change history information,F. Palomba; G. Bavota; M. Di Penta; R. Oliveto; A. De Lucia; D. Poshyvanyk,2013
A scalable approach for malware detection through bounded feature space behavior modeling,M. Chandramohan; H. B. K. Tan; L. C. Briand; L. K. Shar; B. M. Padmanabhuni,2013
Automatically reducing tree-structured test inputs,S. Herfert; J. Patra; M. Pradel,2017
Improving software text retrieval using conceptual knowledge in source code,Z. Lin; Y. Zou; J. Zhao; B. Xie,2017
Configuration-Aware Change Impact Analysis (T),F. Angerer; A. Grimmer; H. Pr?hofer; P. Gr¨¹nbacher,2015
Automated Test Input Generation for Android: Are We There Yet? (E),S. R. Choudhary; A. Gorla; A. Orso,2015
Visualization support for requirements monitoring in systems of systems,L. M. Kritzinger; T. Krismayer; M. Vierhauser; R. Rabiser; P. Gr¨¹nbacher,2017
Generating simpler AST edit scripts by considering copy-and-paste,Y. Higo; A. Ohtani; S. Kusumoto,2017
Adding context to fault localization with integration coverage,H. A. de Souza; M. L. Chaim,2013
The ReMinds Tool Suite for Runtime Monitoring of Systems of Systems,M. Vierhauser; R. Rabiser; P. Gr¨¹nbacher; J. Thanhofer-Pilisch,2015
FLYAQ: Enabling Non-expert Users to Specify and Generate Missions of Autonomous Multicopters,D. Bozhinoski; D. D. Ruscio; I. Malavolta; P. Pelliccione; M. Tivoli,2015
Automatic recommendation of API methods from feature requests,F. Thung; S. Wang; D. Lo; J. Lawall,2013
Finding architectural flaws using constraints,R. Vanciu; M. Abi-Antoun,2013
SEALANT: A detection and visualization tool for inter-app security vulnerabilities in androic,Y. K. Lee; P. Yoodee; A. Shahbazian; D. Nam; N. Medvidovic,2017
Improving missing issue-commit link recovery using positive and unlabeled data,Y. Sun; C. Chen; Q. Wang; B. Boehm,2017
More effective interpolations in software model checking,C. Tian; Z. Duan; Z. Duan; C. -. L. Ong,2017
Scaling Size and Parameter Spaces in Variability-Aware Software Performance Models (T),M. Kowal; M. Tschaikowski; M. Tribastone; I. Schaefer,2015
CLAMI: Defect Prediction on Unlabeled Datasets (T),J. Nam; S. Kim,2015
TREM: A tool for mining timed regular specifications from system traces,L. Schmidt; A. Narayan; S. Fischmeister,2017
Semantics-assisted code review: An efficient tool chain and a user study,M. Menarini; Y. Yan; W. G. Griswold,2017
Floating-point symbolic execution: A case study in N-version programming,D. Liew; D. Schemmel; C. Cadar; A. F. Donaldson; R. Zahl; K. Wehrle,2017
Class level fault prediction using software clustering,G. Scanniello; C. Gravino; A. Marcus; T. Menzies,2013
Semi-automatic generation of metamodels from model sketches,D. W¨¹est; N. Seyff; M. Glinz,2013
SpyREST in Action: An Automated RESTful API Documentation Tool,S. M. Sohan; C. Anslow; F. Maurer,2015
Leveraging program equivalence for adaptive program repair: Models and first results,W. Weimer; Z. P. Fry; S. Forrest,2013
Extracting Visual Contracts from Java Programs (T),A. Alshanqiti; R. Heckel,2015
Automatic summarization of API reviews,G. Uddin; F. Khomh,2017
Model checker execution reports,R. Casta?o; V. Braberman; D. Garbervetsky; S. Uchitel,2017
Combining Deep Learning with Information Retrieval to Localize Buggy Files for Bug Reports (N),A. N. Lam; A. T. Nguyen; H. A. Nguyen; T. N. Nguyen,2015
Incrementally slicing editable submodels,C. Pietsch; M. Ohrndorf; U. Kelter; T. Kehrer,2017
Round-up: Runtime checking quasi linearizability of concurrent data structures,Lu Zhang; A. Chattopadhyay; C. Wang,2013
Why and how JavaScript developers use linters,K. F. T¨®masd¨®ttir; M. Aniche; A. van Deursen,2017
Leveraging abstract interpretation for efficient dynamic symbolic execution,E. Alatawi; H. S?ndergaard; T. Miller,2017
Flow Permissions for Android,S. Holavanalli; D. Manuel; V. Nanjundaswamy; B. Rosenberg; F. Shen; S. Y. Ko; L. Ziarek,2013
Natural language requirements quality analysis based on business domain models,K. M. Annervaz; V. Kaulgud; S. Sengupta; M. Savagaonkar,2013
Pseudogen: A Tool to Automatically Generate Pseudo-Code from Source Code,H. Fudaba; Y. Oda; K. Akabe; G. Neubig; H. Hata; S. Sakti; T. Toda; S. Nakamura,2015
Lightweight control-flow instrumentation and postmortem analysis in support of debugging,P. Ohmann; B. Liblit,2013
Evolutionary Robustness Testing of Data Processing Systems Using Models and Data Mutation (T),D. D. Nardo; F. Pastore; A. Arcuri; L. Briand,2015
BProVe: A formal verification framework for business process models,F. Corradini; F. Fornari; A. Polini; B. Re; F. Tiezzi; A. Vandin,2017
Learning to Rank for Question-Oriented Software Text Retrieval (T),Y. Zou; T. Ye; Y. Lu; J. Mylopoulos; L. Zhang,2015
TCA: An Efficient Two-Mode Meta-Heuristic Algorithm for Combinatorial Test Generation (T),J. Lin; C. Luo; S. Cai; K. Su; D. Hao; L. Zhang,2015
Model Checking Task Parallel Programs Using Gradual Permissions (N),E. G. Mercer; P. Anderson; N. Vrvilo; V. Sarkar,2015
A static analysis tool with optimizations for reachability determination,Y. Wang; M. Zhou; Y. Jiang; X. Song; M. Gu; J. Sun,2017
STARTS: STAtic regression test selection,O. Legunsen; A. Shi; D. Marinov,2017
Proving MCAPI executions are correct using SMT,Y. Huang; E. Mercer; J. McCarthy,2013
Contract-based program repair without the contracts,L. Chen; Y. Pei; C. A. Furia,2017
Recovering model transformation traces using multi-objective optimization,H. Saada; M. Huchard; C. Nebut; H. Sahraoui,2013
Refactorings for Android Asynchronous Programming,Y. Lin; D. Dig,2015
Model-Based Testing of Stateful APIs with Modbat,C. Artho; M. Seidl; Q. Gros; E. Choi; T. Kitamura; A. Mori; R. Ramler; Y. Yamagata,2015
Dangling references in multi-configuration and dynamic PHP-based Web applications,H. V. Nguyen; H. A. Nguyen; T. T. Nguyen; A. T. Nguyen; T. N. Nguyen,2013
Test Analysis: Searching for Faults in Tests (N),M. Waterloo; S. Person; S. Elbaum,2015
PAD: Programming third-party web advertisement censorship,W. Wang; Y. Kwon; Y. Zheng; Y. Aafer; I. Kim; W. Lee; Y. Liu; W. Meng; X. Zhang; P. Eugster,2017
Learning to share: Engineering adaptive decision-support for online social networks,Y. Rafiq; L. Dickens; A. Russo; A. K. Bandara; M. Yang; A. Stuart; M. Levine; G. Calikli; B. A. Price; B. Nuseibeh,2017
CodeExchange: Supporting Reformulation of Internet-Scale Code Queries in Context (T),L. Martie; T. D. LaToza; A. v. d. Hoek,2015
TzuYu: Learning stateful typestates,H. Xiao; J. Sun; Y. Liu; S. Lin; C. Sun,2013
Region and Effect Inference for Safe Parallelism (T),A. Tzannes; S. T. Heumann; L. Eloussi; M. Vakilian; V. S. Adve; M. Han,2015
Static Analysis of JavaScript Web Applications in the Wild via Practical DOM Modeling (T),C. Park; S. Won; J. Jin; S. Ryu,2015
BProVe: Tool support for business process verification,F. Corradini; F. Fornari; A. Polini; B. Re; F. Tiezzi; A. Vandin,2017
ANDROFLEET: Testing WiFi peer-to-peer mobile apps in the large,L. Meftah; M. Gomez; R. Rouvoy; I. Chrisment,2017
PIEtrace: Platform independent executable trace,Y. Kwon; X. Zhang; D. Xu,2013
Leveraging syntax-related code for automated program repair,Q. Xin; S. P. Reiss,2017
Predicting relevance of change recommendations,T. Rolfsnes; L. Moonen; D. Binkley,2017
Smart Cloud Broker: Finding your home in the clouds,M. Baruwal Chhetri; S. Chichin; Q. Bao Vo; R. Kowalczyk,2013
Automated testing of cloud-based elastic systems with AUToCLES,A. Gambi; W. Hummer; S. Dustdar,2013
Investigating Program Behavior Using the Texada LTL Specifications Miner,C. Lemieux; I. Beschastnikh,2015
Fast and Precise Symbolic Analysis of Concurrency Bugs in Device Drivers (T),P. Deligiannis; A. F. Donaldson; Z. Rakamaric,2015
GRT: Program-Analysis-Guided Random Testing (T),L. Ma; C. Artho; C. Zhang; H. Sato; J. Gmeiner; R. Ramler,2015
Detecting information flow by mutating input data,B. Mathis; V. Avdiienko; E. O. Soremekun; M. B?hme; A. Zeller,2017
SimplyDroid: Efficient event sequence simplification for android application,B. Jiang; Y. Wu; T. Li; W. K. Chan,2017
Efficient Data Model Verification with Many-Sorted Logic (T),I. Bocic; T. Bultan,2015
Measuring the structural complexity of feature models,R. Pohl; V. Stricker; K. Pohl,2013
Learning to Generate Pseudo-Code from Source Code Using Statistical Machine Translation (T),Y. Oda; H. Fudaba; G. Neubig; H. Hata; S. Sakti; T. Toda; S. Nakamura,2015
TiQi: A natural language interface for querying software project data,J. Lin; Y. Liu; J. Guo; J. Cleland-Huang; W. Goss; W. Liu; S. Lohar; N. Monaikul; A. Rasin,2017
Efficient parametric runtime verification with deterministic string rewriting,P. Meredith; G. Ro?u,2013
Testing properties of dataflow program operators,Z. Xu; M. Hirzel; G. Rothermel; K. Wu,2013
A language model for statements of software code,Y. Yang; Y. Jiang; M. Gu; J. Sun; J. Gao; H. Liu,2017
Recommending crowdsourced software developers in consideration of skill improvement,Z. Wang; H. Sun; Y. Fu; L. Ye,2017
CCmutator: A mutation generator for concurrency constructs in multithreaded C/C++ applications,M. Kusano; Chao Wang,2013
Generating Fixtures for JavaScript Unit Testing (T),A. M. Fard; A. Mesbah; E. Wohlstadter,2015
Tracking the Software Quality of Android Applications Along Their Evolution (T),G. Hecht; O. Benomar; R. Rouvoy; N. Moha; L. Duchien,2015
In-memory fuzzing for binary code similarity analysis,S. Wang; D. Wu,2017
Interpolation Guided Compositional Verification (T),S. Lin; J. Sun; T. K. Nguyen; Y. Liu; J. S. Dong,2015
Software analytics for incident management of online services: An experience report,J. Lou; Q. Lin; R. Ding; Q. Fu; D. Zhang; T. Xie,2013
Experiences from Designing and Validating a Software Modernization Transformation (E),A. F. Iosif-Lazar; A. S. Al-Sibahi; A. S. Dimovski; J. E. Savolainen; K. Sierszecki; A. Wasowski,2015
Detecting Broken Pointcuts Using Structural Commonality and Degree of Interest (N),R. Khatchadourian; A. Rashid; H. Masuhara; T. Watanabe,2015
Defaultification refactoring: A tool for automatically converting Java methods to default,R. Khatchadourian; H. Masuhara,2017
Identifying execution points for dynamic analyses,W. N. Sumner; X. Zhang,2013
SABRINE: State-based robustness testing of operating systems,D. Cotroneo; D. Di Leo; F. Fucci; R. Natella,2013
UNDEAD: Detecting and preventing deadlocks in production software,J. Zhou; S. Silvestro; H. Liu; Y. Cai; T. Liu,2017
Pex4Fun: A web-based environment for educational gaming via automated test generation,N. Tillmann; J. de Halleux; T. Xie; J. Bishop,2013
CodeHow: Effective Code Search Based on API Understanding and Extended Boolean Model (E),F. Lv; H. Zhang; J. Lou; S. Wang; D. Zhang; J. Zhao,2015
Towards robust instruction-level trace alignment of binary code,U. Karg¨¦n; N. Shahmehri,2017
General LTL Specification Mining (T),C. Lemieux; D. Park; I. Beschastnikh,2015
RuntimeSearch: Ctrl+F for a running program,M. Sul¨ªr; J. Porub?n,2017
Towards contextual and on-demand code clone management by continuous monitoring,G. Zhang; X. Peng; Z. Xing; Shihai Jiang; Hai Wang; W. Zhao,2013
Model based test validation and oracles for data acquisition systems,D. Di Nardo; N. Alshahwan; L. C. Briand; E. Fourneret; T. Naki?-Alfirevi?; V. Masquelier,2013
Access-Path Abstraction: Scaling Field-Sensitive Data-Flow Analysis with Unbounded Access Paths (T),J. Lerch; J. Sp?th; E. Bodden; M. Mezini,2015
Static Window Transition Graphs for Android (T),S. Yang; H. Zhang; H. Wu; Y. Wang; D. Yan; A. Rountev,2015
IntPTI: Automatic integer error repair with proper-type inference,X. Cheng; M. Zhou; X. Song; M. Gu; J. Sun,2017
Managing software evolution through semantic history slicing,Y. Li,2017
Ranger: Parallel analysis of alloy models by range partitioning,N. Rosner; J. H. Siddiqui; N. Aguirre; S. Khurshid; M. F. Frias,2013
Parallel bug-finding in concurrent programs via reduced interleaving instances,T. L. Nguyen; P. Schrammel; B. Fischer; S. L. Torre; G. Parlato,2017
FiB: Squeezing loop invariants by interpolation between forward/backward predicate transformers,S. Lin; J. Sun; H. Xiao; Y. Liu; D. San¨¢n; H. Hansen,2017
Crowd intelligence enhances automated mobile testing,K. Mao; M. Harman; Y. Jia,2017
Supporting bug investigation using history analysis,F. Servant,2013
Tracking and Analyzing Cross-Cutting Activities in Developers' Daily Work (N),L. Bao; Z. Xing; X. Wang; B. Zhou,2015
Fixing Recurring Crash Bugs via Analyzing Q&A Sites (T),Q. Gao; H. Zhang; J. Wang; Y. Xiong; L. Zhang; H. Mei,2015
Comprehensive failure characterization,M. J. Gerrard; M. B. Dwyer,2017
Exploring regular expression comprehension,C. Chapman; P. Wang; K. T. Stolee,2017
Automated unit testing of large industrial embedded software using concolic testing,Y. Kim; Y. Kim; Taeksu Kim; Gunwoo Lee; Y. Jang; M. Kim,2013
AutoComment: Mining question and answer sites for automatic comment generation,E. Wong; Jinqiu Yang; Lin Tan,2013
String Analysis of Android Applications (N),J. D. Vecchio; F. Shen; K. M. Yee; B. Wang; S. Y. Ko; L. Ziarek,2015
Towards a software vulnerability prediction model using traceable code patterns and software metrics,K. Z. Sultana,2017
"Software model checking for distributed systems with selector-based, non-blocking communication",C. Artho; M. Hagiya; R. Potter; Y. Tanabe; F. Weitl; M. Yamamoto,2013
Automated planning for software architecture evolution,J. M. Barnes; A. Pandey; D. Garlan,2013
Quick verification of concurrent programs by iteratively relaxed scheduling,P. Metzler; H. Saissi; P. Bokor; N. Suri,2017
Parsimony: An IDE for example-guided synthesis of lexers and parsers,A. Leung; S. Lerner,2017
Sketch-guided GUI test generation for mobile applications,C. Zhang; H. Cheng; E. Tang; X. Chen; L. Bu; X. Li,2017
Detecting and fixing emergent behaviors in Distributed Software Systems using a message content independent method,F. Hendijani Fard,2013
Perceived language complexity in GitHub issue discussions and their effect on issue resolution,D. Kavaler; S. Sirovica; V. Hellendoorn; R. Aranovich; V. Filkov,2017
"Preventing erosion of architectural tactics through their strategic implementation, preservation, and visualization",M. Mirakhorli,2013
Automated Tagging of Software Projects Using Bytecode and Dependencies (N),S. Vargas-Baldrich; M. Linares-V¨¢squez; D. Poshyvanyk,2015
Synthesizing Web Element Locators (T),K. Bajaj; K. Pattabiraman; A. Mesbah,2015
Improved query reformulation for concept location using CodeRank and document structures,M. M. Rahman; C. K. Roy,2017
Multi-user variability configuration: A game theoretic approach,J. Garc¨ªa-Gal¨¢n; P. Trinidad; A. Ruiz-Cort¨¦s,2013
Development History Granularity Transformations (N),K. Muslu; L. Swart; Y. Brun; M. D. Ernst,2015
Generating Qualifiable Avionics Software: An Experience Report (E),A. W?lfl; N. Siegmund; S. Apel; H. Kosch; J. Krautlager; G. Weber-Urbina,2015
Consistency-preserving edit scripts in model versioning,T. Kehrer; U. Kelter; G. Taentzer,2013
SEDGE: Symbolic example data generation for dataflow programs,K. Li; C. Reichenbach; Y. Smaragdakis; Y. Diao; C. Csallner,2013
Programming bots by synthesizing natural language expressions into API invocations,S. Zamanirad; B. Benatallah; M. C. Barukh; F. Casati; C. Rodriguez,2017
Learn&Fuzz: Machine learning for input fuzzing,P. Godefroid; H. Peleg; R. Singh,2017
Are developers aware of the architectural impact of their changes?,M. Paixao; J. Krinke; D. Han; C. Ragkhitwetsagul; M. Harman,2017
Predicting Delays in Software Projects Using Networked Classification (T),M. Choetkiertikul; H. K. Dam; T. Tran; A. Ghose,2015
O2O service composition with social collaboration,W. Qian; X. Peng; J. Sun; Y. Yu; B. Nuseibeh; W. Zhao,2017
Transfer learning for performance modeling of configurable systems: An exploratory analysis,P. Jamshidi; N. Siegmund; M. Velez; C. K?stner; A. Patel; Y. Agarwal,2017
Learning effective query transformations for enhanced requirements trace retrieval,T. Dietrich; J. Cleland-Huang; Y. Shin,2013
PYTHIA: Generating test cases with oracles for JavaScript applications,S. Mirshokraie; A. Mesbah; K. Pattabiraman,2013
Automatic Detection of Potential Layout Faults Following Changes to Responsive Web Pages (N),T. A. Walsh; P. McMinn; G. M. Kapfhammer,2015
Mining User Opinions in Mobile App Reviews: A Keyword-Based Approach (T),P. M. Vu; T. T. Nguyen; H. V. Pham; T. T. Nguyen,2015
Entropy-based test generation for improved fault localization,J. Campos; R. Abreu; G. Fraser; M. d'Amorim,2013
Systematic reduction of GUI test sequences,L. Cheng; Z. Yang; C. Wang,2017
Detecting fragile comments,I. K. Ratol; M. P. Robillard,2017
Model-Driven Allocation Engineering (T),U. Pohlmann; M. H¨¹we,2015
Executing Model-Based Tests on Platform-Specific Implementations (T),D. You; S. Rayadurgam; M. P. E. Heimdahl; J. Komp; B. Kim; O. Sokolsky,2015
Diagnosing assumption problems in safety-critical products,M. Rahimi; W. Xiong; J. Cleland-Huang; R. Lutz,2017
A comprehensive study on real world concurrency bugs in Node.js,J. Wang; W. Dou; Y. Gao; C. Gao; F. Qin; K. Yin; J. Wei,2017
Cloud Twin: Native execution of android applications on the Windows Phone,E. Holder; E. Shah; M. Davoodi; E. Tilevich,2013
Automated inference of classifications and dependencies for combinatorial testing,Cu Duy Nguyen; P. Tonella,2013
Ensemble Methods for App Review Classification: An Approach for Software Evolution (N),E. Guzman; M. El-Haliby; B. Bruegge,2015
Personalized defect prediction,T. Jiang; L. Tan; S. Kim,2013
Automatically partition software into least privilege components using dynamic data dependency analysis,Y. Wu; J. Sun; Y. Liu; J. S. Dong,2013
Synthetic data generation for statistical testing,G. Soltana; M. Sabetzadeh; L. C. Briand,2017
Automatically generating commit messages from diffs using neural machine translation,S. Jiang; A. Armaly; C. McMillan,2017
ICoq: Regression proof selection for large-scale verification projects,A. Celik; K. Palmskog; M. Gligoric,2017
Automating the Extraction of Model-Based Software Product Lines from Model Variants (T),J. Martinez; T. Ziadi; T. F. Bissyand¨¦; J. Klein; Y. l. Traon,2015
Testing Cross-Platform Mobile App Development Frameworks (T),N. Boushehrinejadmoradi; V. Ganapathy; S. Nagarakatte; L. Iftode,2015
A demonstration of simultaneous execution and editing in a development environment,S. P. Reiss; Q. Xin,2017
Renaming and shifted code in structured merging: Looking ahead for precision and performance,O. Le?enich; S. Apel; C. K?stner; G. Seibt; J. Siegmund,2017
Using automatically generated invariants for regression testing and bug localization,P. Sagdeo; N. Ewalt; D. Pal; S. Vasudevan,2013
DRIVER -- A Platform for Collaborative Framework Understanding,N. Flores; A. Aguiar,2015
Lazy-CSeq: A Context-Bounded Model Checking Tool for Multi-threaded C-Programs,O. Inverso; T. L. Nguyen; B. Fischer; S. L. Torre; G. Parlato,2015
Variability-aware performance prediction: A statistical learning approach,J. Guo; K. Czarnecki; S. Apel; N. Siegmund; A. W?sowski,2013
Improving bug localization using structured information retrieval,R. K. Saha; M. Lease; S. Khurshid; D. E. Perry,2013
APIBot: Question answering bot for API documentation,Y. Tian; F. Thung; A. Sharma; D. Lo,2017
Proof-based coverage metrics for formal verification,E. Ghassabani; A. Gacek; M. W. Whalen; M. P. E. Heimdahl; L. Wagner,2017
Mutation-Based Fault Localization for Real-World Multilingual Programs (T),S. Hong; B. Lee; T. Kwak; Y. Jeon; B. Ko; Y. Kim; M. Kim,2015
ModelWriter: Text and model-synchronized document engineering platform,F. Erata; C. Gardent; B. Gyawali; A. Shimorina; Y. Lussaud; B. Tekinerdogan; G. Kardas; A. Monceaux,2017
Detecting unknown inconsistencies in web applications,F. S. Ocariza; K. Pattabiraman; A. Mesbah,2017
Rethinking pointer reasoning in symbolic execution,E. Coppa; D. C. D'Elia; C. Demetrescu,2017
ExPort: Detecting and visualizing API usages in large source code repositories,E. Moritz; M. Linares-V¨¢squez; D. Poshyvanyk; M. Grechanik; C. McMillan; M. Gethers,2013
Assessing the maturity of requirements through argumentation: A good enough approach,V. Veerappa; R. Harrison,2013
Recommending API Usages for Mobile Apps with Hidden Markov Model,T. T. Nguyen; H. V. Pham; P. M. Vu; T. T. Nguyen,2015
Detecting and characterizing semantic inconsistencies in ported code,B. Ray; M. Kim; S. Person; N. Rungta,2013
Synergizing Specification Miners through Model Fissions and Fusions (T),T. B. Le; X. D. Le; D. Lo; I. Beschastnikh,2015
Modular verification of interrupt-driven software,C. Sung; M. Kusano; C. Wang,2017
Fuzzing the Rust Typechecker Using CLP (T),K. Dewey; J. Roesch; B. Hardekopf,2015
Optimistic Shared Memory Dependence Tracing (T),Y. Jiang; D. Li; C. Xu; X. Ma; J. Lu,2015
DSSynth: An automated digital controller synthesis tool for physical plants,A. Abate; I. Bessa; D. Cattaruzza; L. Chaves; L. Cordeiro; C. David; P. Kesseli; D. Kroening; E. Polgreen,2017
Constraint-based automatic symmetry detection,S. J. Zhang; J. Sun; C. Sun; Y. Liu; J. Ma; J. S. Dong,2013
Automatic testing of symbolic execution engines via program generation and differential testing,T. Kapus; C. Cadar,2017
Tortoise: Interactive system configuration repair,A. Weiss; A. Guha; Y. Brun,2017
A pattern-based approach to parametric specification mining,G. Reger; H. Barringer; D. Rydeheard,2013
Model/code co-refactoring: An MDE approach,J. von Pilgrim; B. Ulke; A. Thies; F. Steimann,2013
CIVL: Formal Verification of Parallel Programs,M. Zheng; M. S. Rogers; Z. Luo; M. B. Dwyer; S. F. Siegel,2015
Characterizing and detecting resource leaks in Android applications,C. Guo; J. Zhang; J. Yan; Z. Zhang; Y. Zhang,2013
Dynamically Testing GUIs Using Ant Colony Optimization (T),S. Carino; J. H. Andrews,2015
Static detection of asymptotic resource side-channel vulnerabilities in web applications,J. Chen; O. Olivo; I. Dillig; C. Lin,2017
Automatically assessing crashes from heap overflows,L. He; Y. Cai; H. Hu; P. Su; Z. Liang; Y. Yang; H. Huang; J. Yan; X. Jia; D. Feng,2017
Development Emails Content Analyzer: Intention Mining in Developer Discussions (T),A. D. Sorbo; S. Panichella; C. A. Visaggio; M. D. Penta; G. Canfora; H. C. Gall,2015
Towards precise metrics for predicting graph query performance,B. Izs¨®; Z. Szatm¨¢ri; G. Bergmann; ¨¢. Horv¨¢th; I. R¨¢th,2013
Automatically Generating Test Templates from Test Names (N),B. Zhang; E. Hill; J. Clause,2015
Practically Tunable Static Analysis Framework for Large-Scale JavaScript Applications (T),Y. Ko; H. Lee; J. Dolby; S. Ryu,2015
CogniCrypt: Supporting developers in using cryptography,S. Kr¨¹ger; S. Nadi; M. Reif; K. Ali; M. Mezini; E. Bodden; F. G?pfert; F. G¨¹nther; C. Weinert; D. Demmler; R. Kamath,2017
EventFlowSlicer: A tool for generating realistic goal-driven GUI tests,J. A. Saddler; M. B. Cohen,2017
Efficient data race prediction with incremental reasoning on time-stamped lock history,M. K. Ganai,2013
Elixir: Effective object-oriented program repair,R. K. Saha; Y. Lyu; H. Yoshida; M. R. Prasad,2017
Model repair and transformation with Echo,N. Macedo; T. Guimar?es; A. Cunha,2013
GRT: An Automated Test Generator Using Orchestrated Program Analysis,L. Ma; C. Artho; C. Zhang; H. Sato; J. Gmeiner; R. Ramler,2015
ActivitySpace: A Remembrance Framework to Support Interapplication Information Needs,L. Bao; D. Ye; Z. Xing; X. Xia; X. Wang,2015
Dynamically transforming data structures,E. ?sterlund; W. L?we,2013
Array Shadow State Compression for Precise Dynamic Race Detection (T),J. R. Wilcox; P. Finch; C. Flanagan; S. N. Freund,2015
"All about activity injection: Threats, semantics, and detection",S. Lee; S. Hwang; S. Ryu,2017
UI driven Android application reduction,J. Huang; Y. Aafer; D. Perry; X. Zhang; C. Tian,2017
How do Developers Document Database Usages in Source Code? (N),M. Linares-V¨¢squez; B. Li; C. Vendome; D. Poshyvanyk,2015
Mining branching-time scenarios,D. Fahland; D. Lo; S. Maoz,2013
Variable Feature Usage Patterns in PHP (T),M. Hills,2015
Taco: A tool to generate tensor algebra kernels,F. Kjolstad; S. Chou; D. Lugato; S. Kamil; S. Amarasinghe,2017
FEMIR: A tool for recommending framework extension examples,M. Asaduzzaman; C. K. Roy; K. A. Schneider; D. Hou,2017
Improving efficiency of dynamic analysis with dynamic dependence summaries,V. K. Palepu; G. Xu; J. A. Jones,2013
Operator-based and random mutant selection: Better together,L. Zhang; M. Gligoric; D. Marinov; S. Khurshid,2013
Boosting complete-code tool for partial program,H. Zhong; X. Wang,2017
AnswerBot: Automated generation of answer summary to developers' technical questions,B. Xu; Z. Xing; X. Xia; D. Lo,2017
OCRA: A tool for checking the refinement of temporal contracts,A. Cimatti; M. Dorigatti; S. Tonetta,2013
SiPL -- A Delta-Based Modeling Framework for Software Product Line Engineering,C. Pietsch; T. Kehrer; U. Kelter; D. Reuling; M. Ohrndorf,2015
The iMPAcT Tool: Testing UI Patterns on Mobile Applications,I. C. Morgado; A. C. R. Paiva,2015
JaConTeBe: A Benchmark Suite of Real-World Java Concurrency Bugs (T),Z. Lin; D. Marinov; H. Zhong; Y. Chen; J. Zhao,2015
Study and Refactoring of Android Asynchronous Programming (T),Y. Lin; S. Okur; D. Dig,2015
Automated cross-platform inconsistency detection for mobile apps,M. Fazzini; A. Orso,2017
Synthesising Interprocedural Bit-Precise Termination Proofs (T),H. Chen; C. David; D. Kroening; P. Schrammel; B. Wachter,2015
Scalable product line configuration: A straw to break the camel's back,A. S. Sayyad; J. Ingram; T. Menzies; H. Ammar,2013
Divide-and-Conquer Approach for Multi-phase Statistical Migration for Source Code (T),A. T. Nguyen; T. T. Nguyen; T. N. Nguyen,2015
Copy and Paste Redeemed (T),K. Narasimhan; C. Reichenbach,2015
Opiner: An opinion search and summarization engine for APIs,G. Uddin; F. Khomh,2017
"Bita: Coverage-guided, automatic testing of actor programs",S. Tasharofi; M. Pradel; Y. Lin; R. Johnson,2013
Context-aware integrated development environment command recommender systems,M. Gasparic; T. Gurbanov; F. Ricci,2017
The rise of the (modelling) bots: Towards assisted modelling via social networks,S. P¨¦rez-Soler; E. Guerra; J. de Lara; F. Jurado,2017
CSeq: A concurrency pre-processor for sequential C verification tools,B. Fischer; O. Inverso; G. Parlato,2013
Stability of Self-Adaptive Software Architectures,M. Salama,2015
Do Automatically Generated Unit Tests Find Real Faults? An Empirical Study of Effectiveness and Challenges (T),S. Shamshiri; R. Just; J. M. Rojas; G. Fraser; P. McMinn; A. Arcuri,2015
Reverse Engineering Mobile Application User Interfaces with REMAUI (T),T. A. Nguyen; C. Csallner,2015
DSIbin: Identifying dynamic data structures in C/C++ binaries,T. Rupprecht; X. Chen; D. H. White; J. H. Boockmann; G. L¨¹ttgen; H. Bos,2017
Crust: A Bounded Verifier for Rust (N),J. Toman; S. Pernsteiner; E. Torlak,2015
TrEKer: Tracing error propagation in operating system kernels,N. Coppik; O. Schwahn; S. Winter; N. Suri,2017
